review,rating,support
"Newest update stretches photos to send to people, glitches and lags, and has constant ads interrupting stories and snaps! I'll open a snap from someone and it'll freeze then go to an ad and I won't get to see their snap. I'll watch one of my subscribed stories and it'll take 30 seconds to load the a...Full ReviewNewest update stretches photos to send to people, glitches and lags, and has constant ads interrupting stories and snaps! I'll open a snap from someone and it'll freeze then go to an ad and I won't get to see their snap. I'll watch one of my subscribed stories and it'll take 30 seconds to load the ad, it's just frozen and I can't click anywhere. Please fix this!! I have been using snapchat forever, this is extremely annoying. I don't want to experience this while using snapchat.",2,0
why did you get rid of the Best Friends Widget? The best part of this program is you used to be able to have an Avatar of your Bestie on your home screen! please being back!!,2,0
I cant really stand this new update. Can you not have people add to your story anymore? Also the yellow notification is constantly there and you added things that aren't really necessary.,3,0
"Drives me mad!! I'll be listening to music and open the app to reply to snaps and my music app closes completely!! It's not the music apps before anyone starts. It does it with Samsung music, Google Play Music, NOW and spotify. I've unistalled, reinstalled, updated everything and STILL happening. Pl...Full ReviewDrives me mad!! I'll be listening to music and open the app to reply to snaps and my music app closes completely!! It's not the music apps before anyone starts. It does it with Samsung music, Google Play Music, NOW and spotify. I've unistalled, reinstalled, updated everything and STILL happening. Please fix this. I know loads are having this issue. UPDATE 08/03/19: What is this update? everytime I try posting a video it posts 3 versions!!! when I cut down a vid it posts the original too!! fs",2,9
"Ever since the update I've had issues with the app freezing, extreme delay, crashing and locking my phone. I've uninstalled and reinstalled several times and still continues.",2,0
"kindly, help the MEMORIES. They r taking forever to load. i really didnt liked the updated version everything takes too much time in loading. Bring back the old settings.. This new is really disturbing..",1,0
"I hate the new update, it wont let me put anything in my ""my eyes only"" and everything is way more confusing, please go back to the last update it was way easier and much better",1,0
"[issues have been corrected] the new update is horrible - the option to save your whole story as one snap, has been removed. I had to delete and install again x2, today.",5,0
"got the new Pixel 3, and it has even more issues! everytime I take a picture it stops my music! then it is extremely slow, and can't send streaks to everyone at once, then I try to send individual streaks and it just crashes the app, and it just deleted all of my custom stickers. its extremely slow ...Full Reviewgot the new Pixel 3, and it has even more issues! everytime I take a picture it stops my music! then it is extremely slow, and can't send streaks to everyone at once, then I try to send individual streaks and it just crashes the app, and it just deleted all of my custom stickers. its extremely slow and buggy, and is honestly angering me to the point I don't want to use the app anymore. fix the android bugs! update: now anytime I open the app it stops my music!",1,2
Horrible update! layout looks pitiful and now I can't save my entire story? Why? now we have to save one at a time by clicking on views on the lower left hand corner for androids and the download button is so close to the delete button it looks like it was done on purpose. this is getting worst and ...Full ReviewHorrible update! layout looks pitiful and now I can't save my entire story? Why? now we have to save one at a time by clicking on views on the lower left hand corner for androids and the download button is so close to the delete button it looks like it was done on purpose. this is getting worst and worst might as well just do Instagram smh. garbage and loading time takes just as long as boiling an egg,1,0
"New update is so worst,Can't import photos from camera roll to my eyes only and even can't edit pictures which are in my eyes only while share them and even can't save those pictures which our friends sent us.Even can't select multiple pictures",1,1
I like tho..But what I hate with it is that when doing a video it shakes.. Also snap chat is favouring iPhone users slot because the picture quality is better in iPhone but others it us not.. Also filters come on people's faces slot on iPhone whereas the other android phones differ,2,0
"New update is horrible, hard to find private story's, tells me someone's opened my snap 11 mins ago when it's only been delivered. version before this update was better",2,1
"The app is really slow and tends to crash st times. Shows waiting to send from a chat a couple of days ago after i tried to clear chat, slow to send messages and save them. Overall terrible update slow, crashes and unresponsive",1,0
"I don't use it that much, but it is a good tool to send temporary pictures to friends However it is 3 stars right now because the latest update has created a bug on my phone. If I have a chat open, then lock my phone and get a message in the chat again I usually just double tap the notification on m...Full ReviewI don't use it that much, but it is a good tool to send temporary pictures to friends However it is 3 stars right now because the latest update has created a bug on my phone. If I have a chat open, then lock my phone and get a message in the chat again I usually just double tap the notification on my lock screen and jump to Snapchat. But doing this now freezes the program, then I have to force Snap to close and re-open but then it thinks I've already viewed the message and deletes it.",3,0
its the best app ever its filters damn!! so good i suggest everybody out there to use this app its excellent❤❤😘,5,0
i love this app some much u can take cute pics with filters and u can see peoples stories and be updated on what they have been doing u also can post on your story to update people on what u have been doing and u can call text or video chat with your friends,5,6
I HATE THE NEW UPDATE OF SNAPCHAT.. ITS VERY COMPLEX TO USE... I can't select multiple pics at the same time now... change it... bring previous version back pl@zz.... i hate the new march updatee... yukkkkkk... I wanna stop using snapchat now... Dont update snapchat,1,0
Alright I used to love snap map but there's this thing that goes on CONSTANTLY now and it's that when I'm home I'm not on the map like I see other people normally but I'm just not there and idk what it is it happens only when I'm home but when I'm in school I see myself on the map so please fix this...Full ReviewAlright I used to love snap map but there's this thing that goes on CONSTANTLY now and it's that when I'm home I'm not on the map like I see other people normally but I'm just not there and idk what it is it happens only when I'm home but when I'm in school I see myself on the map so please fix this. I tried to log out and uninstall it and again install it bacj but nothing's helping,3,3
"It's broken. I can't see some snaps when i try to open them and for one of my contacts I have a ""Waiting to send"" message when there is nothing sending.",2,0
"it kept on turning off especially when i was taking a picture now I'm not bothered to to add to my story. Honestly, i don't know wheather it is my device or WHAT. It is just soooooooo annoying. In addition your video has to be a particular lenth otherwise it want send",1,5
"Android Snapchat is soo freaking bad, fix it already. My camera is awesome on normal camera app with my A7 2018 but the snapchat camera simply sucks, videos feel like 10 fps and laggy and blurry as hell. Do something about it already.",1,0
I am having issues to login to my snapchat and I can't send my problem to the support team because the boxes for feedback can't be ticked. please kindly assist I have been trying to reach out it's so frustrating. I can't use my snapchat😭,1,0
It's okay. Glitches a lot and filters can be messed up. Video call connection is down and it's very annoying.,3,1
Since the last update my front flash is so dull it does absolutely nothing :( really sucks when i want to send selfies when I'm not in direct lighting! If you fixed this issue I'd be forever grateful!,2,0
used to love this app...but why since the update is the front camera so zoomed in??? I used snapchat on a daily basis please can you sort this out :(,1,2
Snapchat games constantly lag. Despite having a full internet connection games don't load. The snake squad game disappears and when it does appear the snake squad setting to change the gearstick has been removed. Fix this bag of shite!!! 😡😡😡😡,1,9
love it talk to my friends all the time especially when I get to do my own bitmoji amazing love this app so freaking much!!♡,5,2
"I don't know what's happened but since it last updated my videos aren't recording properly, the filters are delayed when trying to use them and it randomly snaps pictures while I'm trying to use it.",2,0
"I don't get flashbacks anymore and that's like my highlight of the app and I dont get notifications anymore even though it's turned on. Please fix these, I miss liking the app.",2,0
need to optimize the app to use the actual camera of the phone and not just take a screenshot of what the camera sees with the image processing.,1,3
I know its not about snapchat but anyways my sister says she is not on at night but i see her doing it all the time and I keep deleting it on my phone because hers is broken for being on it at night and she tries hiding the app acting like I am stupid or asomething.,5,0
"The new update no longer uses the visual core function (Pixel 2xl) on front facing photos, and now all selfies are significantly lower quality. Snapchat on android has never been the best experience but now they are making it worse",1,0
Ever since the update for Android (i have a samsung) snapchat keeps crashing everytime I use it. It was slow before but now it is impossible to use. Please fix your app!!,2,0
"They've removed the ability to share to the app through the ""Share via"" prompt. No longer able to share images off the Internet without downloading it.",1,0
"i like Snapchat, but I wish you would bring back the sticker categories. It was easier to find the one i was looking for when they were in their own subcategory.",3,0
FIRST.....LET MORE PPL INTO THE BETA PROGRAM!!!! NEXT.....I would give 5 stars if this app would update new lenses/filters more often and the app is constantly force closing and i have to restart the app several times in order to take a pic. Uses way way too much battery. Fix the issues. Deserves -5...Full ReviewFIRST.....LET MORE PPL INTO THE BETA PROGRAM!!!! NEXT.....I would give 5 stars if this app would update new lenses/filters more often and the app is constantly force closing and i have to restart the app several times in order to take a pic. Uses way way too much battery. Fix the issues. Deserves -500 since cant get no response at all.,1,8
"Update: The app's performance and speed are beginning to improve but there are still some connectivity issues and slow loads from time to time. There also doesnt seem to be a way to clear recents (people youve sent snaps to, or talked to, but theyre not on your friends list) and the menu still has a...Full ReviewUpdate: The app's performance and speed are beginning to improve but there are still some connectivity issues and slow loads from time to time. There also doesnt seem to be a way to clear recents (people youve sent snaps to, or talked to, but theyre not on your friends list) and the menu still has all of these people there.",3,0
"Loved it. The latest update made it amazing, outlay, view everything.Its an amazing app which enables instant clicks of moments we live, keeps the history of memories.👌",5,2
"Hey guys I need help, for some reason my snap map isn't working . I try to get onto it but it just stays at a blackscreen. Idk if my device is compatible or not but i have the samsung galaxy mega 2",3,0
I dont get memories how I use to. I use a Samsung galaxy s9. can anyone help?,2,0
nice interesting one love beautiful Super wonderful also amazing love very much enjoyed every moment good moments Super bowl Sunday morning from Australia to you all,5,0
I'm having problems with call when I go off the app and I'm on the menu I can speak for abit then it goes silent,3,0
The front camera on my Samsung galaxy s10 plus is extremely zoomed in. please fix this issue.,4,1
Nice filters and you can send your friends stuff if you can't send messages on the regular messages thing!,4,0
last few days my snapchat home background looks like fully black and white border not looks like blue with white is it any changes in snapchat,5,1
After the update it wont let me do anything. I am just so pissed 😠😡😤👿 Please fix this. I can't even talk to my son! It crash's Everytime.😱😧,1,1495
"Good app, but could be better if you make the photos/shots on Android as good as it's on iOS.",3,0
pretty upset to see my friends using filters that won't even load for me even when I have 4 bars 😠,3,1
"keeps kicking me out or the app, i have to get on my play store so i can actually get on it.",3,0
"The app itself is fun and easy to use, but the latest update runs at a snail's pace. My LGG6 takes about 15 seconds to ready the camera before a picture is taken and about 8 seconds to see a conversation after I select the person I want to talk to. This is a pain in the butt because I often pull the...Full ReviewThe app itself is fun and easy to use, but the latest update runs at a snail's pace. My LGG6 takes about 15 seconds to ready the camera before a picture is taken and about 8 seconds to see a conversation after I select the person I want to talk to. This is a pain in the butt because I often pull the camra out to take photos at a moments notice or just to send a quick message. It's simple to use but slow when you're going in and out of the app often.",3,0
okay so like honestly I liked the old version WAY better. I find that this version is extra as heck and super inconvenient. it's super slow now cause like before I could send a message and boom sent but with this one it takes forever to the point where it's buffering and everything seems to be movin...Full Reviewokay so like honestly I liked the old version WAY better. I find that this version is extra as heck and super inconvenient. it's super slow now cause like before I could send a message and boom sent but with this one it takes forever to the point where it's buffering and everything seems to be moving slower than usual. if you could fix this issue it would be absolutely amazing. But other than that I love the app,4,0
"It makes me angry that if you forget your password you can verify your number or through your email. But your phone number isn't accessed, and your email is invalid if you do try.",1,1
"If I were king, I'd buy Snapchat and shut it down. I only use it because I know people on it. Poor UI, confusing and inconsistent functionality. It's just plain horrible.",1,0
"Not impressed, yet again snapchat making a major interface change and making it more complicated, why not update the looks without the big changes to the actual app! I am not updating to this new version.",1,0
"I'm not a huge fan of the new update. It makes it much more difficult to navigate the stickers. That said, it is nice to have the call buttons on the top instead of the bottom--I'll probably make fewer accidental calls.",3,0
"My snapchat has been working fine until all the updates start rolling in. I woke.up this morning to do my streaks and it wont even let me take a picture or video. Ive cleared the data, deleted it And Installed it again and its still not working.",3,0
"updated snapchat yesterday and now it wont even work. every time i try to go into it, it goes crazy and then says it has crashed.",3,1
"Snapchat is cool and all, but the update to their UI made it to where it will always say opened even just after sending the message, regardless of whether they read it or not.",3,0
you guys really really need to fix the delay in sending snaps. only get and send snaps when connected to wifi only.I have a pretty high dollar phone. This is new that snaps take forever to load. absolutely infuriating.,1,0
"crashing crasing crashig... Since last update my Snapchat crash EVERY time i send snap. EVERYYYY TIME. How worst can you make it? It was working so smooth and nice but now crashing when i open snap, ehen i send snap, when i swipe to stories... cant have ipen snap for like 15seconds.",1,0
"Been using Snapchat for years on iPhone, finally switched to S9 and the amount of glitches on the Android counterpart is unbelievable. Messages that haven't been read show up as read, the camera is laggy, friends aren't seeing messages that have been saved, and the yellow dot by my profile is there ...Full ReviewBeen using Snapchat for years on iPhone, finally switched to S9 and the amount of glitches on the Android counterpart is unbelievable. Messages that haven't been read show up as read, the camera is laggy, friends aren't seeing messages that have been saved, and the yellow dot by my profile is there even though I have no notifications. Please fix and update the app on Android.",2,1
"dispite it's flaws Snapchat has come a long way, good or bad. I love the app, but is there a way to make my text size smaller in the app? my font is set to the smallest size on my phone, yet gets bigger only in the app. is there a way to sync the settings woth my font size? either way, good job guys...Full Reviewdispite it's flaws Snapchat has come a long way, good or bad. I love the app, but is there a way to make my text size smaller in the app? my font is set to the smallest size on my phone, yet gets bigger only in the app. is there a way to sync the settings woth my font size? either way, good job guys. keep up the good work",4,0
"I don't know if others are having this issue as well, but I can no longer save the entire story. If I want them saved, I would have to save all the of them that I post. I only want to save some of my entire story. Also this new update doesn't allow me to see flashbacks. I went through all of my sett...Full ReviewI don't know if others are having this issue as well, but I can no longer save the entire story. If I want them saved, I would have to save all the of them that I post. I only want to save some of my entire story. Also this new update doesn't allow me to see flashbacks. I went through all of my settings and could not find that option. Please fix it.",1,9
very nice but it need internet to see the new filters i love this app and i hope it will be without internet it is the best app i use in the world keep improving your apps (it is a good gob),4,3
"This last update just looks awful, and I cant put pictures from my camera roll into my eyes only? who is y'alls testing team at snapchat because I think you need a new one EDIT: They changed this feature, thanks",5,0
"it was alright at first, kinda slow but now ever since the latest update, it has been taking so long to send and receive snaps and I'm constantly closing the app completely and opening it again and sometimes it still won't open or load the snaps and I have to exit out of it again. please fix this.",1,0
"Coming from an apple device, I hoped the Android version of this app wouldn't be as horrific as people said it would be. This app is lacking many features that it's IOS counterpart comes standard with including just the simple ability to rotate photos into landscape mode. The app is laggy and unopti...Full ReviewComing from an apple device, I hoped the Android version of this app wouldn't be as horrific as people said it would be. This app is lacking many features that it's IOS counterpart comes standard with including just the simple ability to rotate photos into landscape mode. The app is laggy and unoptimized and is unnacceptable in its current state.",1,3
"I use this app all the time and normally I prefer it as my primary form of communication with close friends, but this recent update uses an ungodly amount of battery even when it's in the background or my phone is in standby mode.",2,0
"since I have upgraded to the galaxy 10 +, snap is not using my regular camera, and instead the zoom one, so I can't take pictures I want to. FIX THIS AND 5 STARS!!!!",1,0
"The app was okay but now it refuses to send my snaps every once in a while and has left ""waiting to send"" on a snap thats sent. Also it takes A WHILEE to load snaos sometikes like 5/10 mins at minimum! Please sort this out",2,0
"I wonder if they notice their reviews tanking with this new update. it really sucks, the videos freeze once u try to edit or caption them, the front camera is zoomed in way too much, and it's just not as fun as the last Snapchat version... please fix, this is a great app, or it wasss, 😫😫😫",3,1
"I forgot my password, so I changed it. Tried to log in, it says ""that's not the right password"" like oml",1,1
"I dont really like the new update the feature that allowed pictures saved to your phone to be able to be put in my eyes only was taken out, other than that I enjoy the app",4,1
"it's fun, but it's now deleting random person and it won't let me add them back. I now have 5 different accounts bc of this. they need to fix it.....",5,0
"I used to love this app, but now I have HUGE problems with my front camera being very zoomed in! I have a Galaxy s9 and I've never had this problem before.",2,0
"it's crazy how I have a $1k phone (galaxy s10+) with literally the best camera out for a phone right now and my videos and pictures on snap look garbage. I've always have snap for android but, it seems to me like snapchat prefers iPhone users overall and toss aside us android users. It's been long o...Full Reviewit's crazy how I have a $1k phone (galaxy s10+) with literally the best camera out for a phone right now and my videos and pictures on snap look garbage. I've always have snap for android but, it seems to me like snapchat prefers iPhone users overall and toss aside us android users. It's been long overdue for android to have better camera quality. Get to it snap. I would bet to say that at least half of the snapchat users are used by android phones. Until that problem is resolved...3 stars.",3,0
"Only use this app because most use it. Would completly avoid if given the choice. Camera quality is terrible (this is the SC dev teams fault) and the app never gets updated, as the dev team are IOS snobs.",1,0
"why has the new update made the app worse?? i used to be able to add to my story fine camera quality was decent and my snaps would send in 2 seconds. now I've been waiting over 24hrs to add to my story ( still loading), none of my snaps are sending to anyone but messages are fine and now the camera ...Full Reviewwhy has the new update made the app worse?? i used to be able to add to my story fine camera quality was decent and my snaps would send in 2 seconds. now I've been waiting over 24hrs to add to my story ( still loading), none of my snaps are sending to anyone but messages are fine and now the camera quality is so bad that everything looks like blobs when i film, so pixilated.",1,2
its a good app but I'm trying to delete a video and its not deleting with me please help me fix it.,5,0
"could be something im doing or not doing but ever since ive had snapchat my vidoes i record w filters lag really bad! got new phones, created new snap account, i mean you name it and problem still persists! ruins thw wholw idea of having this app :(",3,0
"snapchat is actually a really fun app to use to comunicage with your friends. You can send regular texts, snaps, or even call or ft. i think its much more fun than using regular messages. the only peoblem is that it updates a lot. but other than that its perfect",5,6
"its a great app, i just hate that over time it gets larger and lagret and larger. when i download its about 50-70 mb then when i log in it goes to ab 200 but in a week it will be over a gig thats insanity, plz fix or allow it to work from an SD and ill give it 5",4,0
updated app and now its EXTREMELY SLOW WON'T SEND MULTIPLE MESSAGES AT ONCE AND WILL NOT LET ME ADD CAPTION TO VIDEO OR PIC IF NOT FIXED SOON IMA JUST DELETE APP!!!!!!!,1,1
this is an amazing app. If you want to text your friends/family and you don't have there numbers you can just get Snapchat. And they have the best filters to take selfies and pictures of stuff that you like ❤,5,0
"its filters good but when it comes down to the frezzing and saying connection error app closed all the time. It gets on my nerves, and when i click on a pic in my memories it glitches plz plz plz fix (👌)",3,0
"After the latest release, I suddenly get all kind of friends proposals of people I don't know but are the friends of my friends. Not only is this a belated privacy violation of my friends' address books, it clutters up my interface. Are these the last spasms of a dying social media company desperate...Full ReviewAfter the latest release, I suddenly get all kind of friends proposals of people I don't know but are the friends of my friends. Not only is this a belated privacy violation of my friends' address books, it clutters up my interface. Are these the last spasms of a dying social media company desperate to get more followers? Keep this up and people will drop your app which once was a refreshing difference compared to all the Zuckerberg owned stuff",2,1
It won't let me pick on when people try to call me. it says connecting but it never does.😠😡,2,0
It will be more better if the ios update is given for Android (update: multi select for sending snaps ),2,0
This new update is less user friendly than the last. This is another major update that hurts users and makes navigation around the app too difficult.,1,4
"I used to use snapchat all the time but since last update it sucks. It's super slow, half the time the pictures don't come out (I just get a black screen like I took the picture while covering up the lens) the filters are slow, if you try to search for an image or emoji to add takes forever to load....Full ReviewI used to use snapchat all the time but since last update it sucks. It's super slow, half the time the pictures don't come out (I just get a black screen like I took the picture while covering up the lens) the filters are slow, if you try to search for an image or emoji to add takes forever to load. Not fun anymore. Fix this... update: why aren't you guys fixing the fact that the videos randomly switch angels when you save them. ruins the point to saving videos..",1,0
THIS APP IS MY LIFE!! very good app to message people and the lens were great!!,5,0
I cant move my camera roll into my memories anymore please fix or let me no if you changed it. but all in all love it,3,0
its fun and all but why cant you edit a video thats over 10 seconds long thats total bullsh.. but otherwise its just a meh,3,0
"ever since i updated the app wont log in, it just hangs on the login screen.",1,0
have been using snap for a couple years and the android version has been getting better but is still slow and a little buggy (oneplus 5t) edit: switched to an s10 and have not experienced any bugs so far 👍,4,0
"Recent speed improvements but serious flaws. The Android app has lagged far behind the iOS experience and been massively bloated, i have been upgraded to the latest version which helps address these issues, it's a lot faster and uses less storage, however I no longer have the option to manually clea...Full ReviewRecent speed improvements but serious flaws. The Android app has lagged far behind the iOS experience and been massively bloated, i have been upgraded to the latest version which helps address these issues, it's a lot faster and uses less storage, however I no longer have the option to manually clear caches and since modern Android phones use on screen buttons, they don't disappear when you view stories or take snaps which leaves them a funny aspect ratio. Please fix this and I will rate higher.",3,1
"since the new update, when I post on my story it has this glitch of posting it weird . for example each frame is 10 seconds right, well if my post is let's say 25 seconds long it posts all of the 25 seconds in one section which is awesome, but it also posts 3 sections so that's 2 sections of 10 seco...Full Reviewsince the new update, when I post on my story it has this glitch of posting it weird . for example each frame is 10 seconds right, well if my post is let's say 25 seconds long it posts all of the 25 seconds in one section which is awesome, but it also posts 3 sections so that's 2 sections of 10 seconds and one of five seconds. so now I have four story lines which are all the same just set up differently .. they need to fix this man . I gotta go back and delete the singled out sections .",3,0
I need to get back my password but the number I used for it was a text now number app and I no longer have it and the email I used was deleted.. I really need help please. I'm not some stranger trying to hack sum random account this is my account! I just want to be able to log in on my other phone.....Full ReviewI need to get back my password but the number I used for it was a text now number app and I no longer have it and the email I used was deleted.. I really need help please. I'm not some stranger trying to hack sum random account this is my account! I just want to be able to log in on my other phone.. please help! once I'm helped I'll change my rating back to 5 stars.,1,0
"Amazing, shows you when friends have recieved your text, just opening, and them typing!! Really fun filters and games and good news and shows on discover.",5,207
it will not let me connect my camera roll all of a sudden it logged me out and now thairs no connection. I know I'm not hacked .And YouTube I tried everything even going to memories settings to be sure. I know the videos arnt too long because snap did it just last week and for years just uploaded ev...Full Reviewit will not let me connect my camera roll all of a sudden it logged me out and now thairs no connection. I know I'm not hacked .And YouTube I tried everything even going to memories settings to be sure. I know the videos arnt too long because snap did it just last week and for years just uploaded everything secretly. I uninstalled and reinstalled w.t.h is going on?,1,1
"So yeah this app is pretty cool since I can keep in touch with my friends without a number but like, every time I'm trying to write a message, the keyboard just goes away! This happens when I'm editing a snap too. And when it just drops down, I have to wait for it to come back again which interrupts...Full ReviewSo yeah this app is pretty cool since I can keep in touch with my friends without a number but like, every time I'm trying to write a message, the keyboard just goes away! This happens when I'm editing a snap too. And when it just drops down, I have to wait for it to come back again which interrupts conversations I might be having!",4,0
"I used to love snapchat but because of its major update. I think its called ""Alpha"" the filters won't work just fine. Like the filter where in your mouth is enlarged, it glitches. The enlargement shifts from my mouth to my eyes, and other random parts of my body. Like what? Please do something about...Full ReviewI used to love snapchat but because of its major update. I think its called ""Alpha"" the filters won't work just fine. Like the filter where in your mouth is enlarged, it glitches. The enlargement shifts from my mouth to my eyes, and other random parts of my body. Like what? Please do something about it.",3,2
This app is alright in my opinion... but the only thing bothering me is the new update for snapchat. I mean it's nice and all but the thing is that say if u updated it and the app restarts then once you delete it and download it again then it just comes up saying that it's ''updating and it will res...Full ReviewThis app is alright in my opinion... but the only thing bothering me is the new update for snapchat. I mean it's nice and all but the thing is that say if u updated it and the app restarts then once you delete it and download it again then it just comes up saying that it's ''updating and it will restart in just a momment'' when I've already updated and used the new updation. I think that they really need to sort this problem out.,3,0
"used to like this app. recent update is making snaps in conversation not go through. for me it shows delivered, for them it shows unavailable! along those lines...the messages saved by one aren't showing up as saved by the other. also, for the s10 series, the camera is zoomed in so close it only sho...Full Reviewused to like this app. recent update is making snaps in conversation not go through. for me it shows delivered, for them it shows unavailable! along those lines...the messages saved by one aren't showing up as saved by the other. also, for the s10 series, the camera is zoomed in so close it only shows your face, even when at arms length. please fix all these issues then will give it 5 stars",2,0
This is the best app ever. You can keep up with the news about sports or really anything. You can send and take pictures and videos easily. As well as texting. I would recommend this app in a heartbeat. It is the best. There is a map so you can see where yur friends are and you can add stuff to your...Full ReviewThis is the best app ever. You can keep up with the news about sports or really anything. You can send and take pictures and videos easily. As well as texting. I would recommend this app in a heartbeat. It is the best. There is a map so you can see where yur friends are and you can add stuff to your story to show what you're up to and who you're with. I personally love this app and hope you do too!!!,5,0
"I only have on problem. On one chat between my bf and I anytime I send a message to him, ecen after it goes through it still says ""waiting to send"" and if anytime I go to our chat it takes FOREVER for our messages to load, but it's only one the one chat, every other chat works. Plus, the camera is r...Full ReviewI only have on problem. On one chat between my bf and I anytime I send a message to him, ecen after it goes through it still says ""waiting to send"" and if anytime I go to our chat it takes FOREVER for our messages to load, but it's only one the one chat, every other chat works. Plus, the camera is really glitchy sometimes. It's really annoying!!!",2,0
"new update is spectacular. best one yet no doubt. ive had no problems at all so far. on another note, i still hate the for you tab with a passion and wish it was removed",4,18
"I've only started to consistently use snapchat since October 2017. since then, every update has made SC worse & this one really takes the cake. SC is used to share photos and snaps. when sending photos thru chat, if it's more than one photo at a time, I can't save to camera roll! that is a big probl...Full ReviewI've only started to consistently use snapchat since October 2017. since then, every update has made SC worse & this one really takes the cake. SC is used to share photos and snaps. when sending photos thru chat, if it's more than one photo at a time, I can't save to camera roll! that is a big problem! also any time you edit a photo or video with stickers or such, they are NOT where you put them once it is sent. I NEVER give reviews but these issues are too pertinent to not let snapchat kno",1,0
"story pauses at the end of each snap, doesnt continue playing the rest of your story and sometimes, it add the same snap twice... lots of bugs",2,8
"It no longer lets me send memories while in a chat, the gallery is my personal camera roll only.Also, I can't save more then one picture at a time to my camera roll from the chat.",2,2
Snapchat was doing well but after this recent update it closes randomly after I take a snap and it doesnt save the photo I took. Like great... and like every update literally screws something up.,2,0
"Pixel 2 XL. Whenever I take landscape shots, the text doesn't go to landscape, just sits in portrait. I can't use the default the text- have to pick a different one and manually rotate. Incredibly frustrating.",2,3
It is so awesome because you can do anything like TALK to your friends and you can even make new freinds!!!☺👌🏼👌🏼,5,1
it's really awesome if u like to chat to ur friends if they don't have a phone number I really recommend it if your or you don't have a phone number!,5,1
Snapchat has definitely improved. It loads faster and works much better. I am very happy with how things have come along :-),4,14
I have lost my pictures which were saved in memories but due to no internet i didnt saw them that time and logout my account.....Please tell me something in order to get my pictures back....Thank Youh....!,2,0
the latest update is riddled with bugs! undo the mess youve made of what was once a good app please! having to restart my phone because of this apps hangups is a giant pain in the rear...,2,0
I really LOVE this app so far..💖👑but it would be really good if there was an option to go live stream it would be sooooooooo cooooool please see this review and reply💖💖😟give this a thumbs up if you like the idea...,5,17
"The app itself is really great but it's slow. Even if I have a good internet connection and other apps are working fine, snapchat does not load my messages properly.",3,0
Having trouble seeing my friends private story I can't see it at all in delete the app download it again and I can see it ones I finish all the stories or snaps all I can see is the main story and can't see the private one THIS IS SO ANNOYING AND FRUSTRATING FIX IT PLEASE 3 EMAILS AND 1 SENT SOMETHI...Full ReviewHaving trouble seeing my friends private story I can't see it at all in delete the app download it again and I can see it ones I finish all the stories or snaps all I can see is the main story and can't see the private one THIS IS SO ANNOYING AND FRUSTRATING FIX IT PLEASE 3 EMAILS AND 1 SENT SOMETHING VIA THE WEBSITE AND STILL NO FIX WHAT IS GOING ON THIS IS REALLY ANNOYING,1,0
"poorly thought out. i would love to meet the jackass who decided that ON THIS APP ALONE, the send button should be directly next to the backspace. i would punch him right in the nuts",1,0
"I use snapchat a lot, but since the new update my snap camera is really zoomed in for no reason. when I go to my normal camera it's high quality and normal, but the snapchat camera looks terrible and is way too zoomed in. I've tried to fix it but cant find any solutions. very disappointed.",2,4
"When taking something from camera roll (on a s9+) and then editing the snap with gifs they appear on my story completely out of position and scaled down really small. I can't believe us android users still can't have a working app even after making a ""new and redesigned android app"" what a joke. Not...Full ReviewWhen taking something from camera roll (on a s9+) and then editing the snap with gifs they appear on my story completely out of position and scaled down really small. I can't believe us android users still can't have a working app even after making a ""new and redesigned android app"" what a joke. Not to mention the years of not having good camera quality when our phones work just fine anywhere else...",2,7
"great, enjoying get to see and talk to my friends who dont live near me. great for connecting with others.",5,1
It doesn't work half the time. Can't participate in any special events like the Easter Egg Hunt due to the app not functioning properly. Uninstall,1,1
"nice filters....but I have been getting very disturbing snaps of older men's privates, I myself am a minor and hate to see these things, I reported them and nothing happened.",3,0
I hate the camera quality & it's not my phone (note 8) it's just the snapchat camera & I also hate that in the new update when I save my story to my memories. it saves each snap individual under my camera roll instead of under my memories as a whole story.,2,0
I never used snapchat but I love the logo and believe it to be good app. so im giving 5*. ☺☺,5,0
"Can't login. Tried resetting my password, unrooting my phone, reinstalling it... Nothing works.",1,0
"horrible. i updated it the kther day and i can't even access the app. everytime i open it, a message pops up in the middle of my screen saying ""snapchat is updating, your snaochat will reset when finished"" but ive had it updated already. i can take pictures but as soon as i want to open a message or...Full Reviewhorrible. i updated it the kther day and i can't even access the app. everytime i open it, a message pops up in the middle of my screen saying ""snapchat is updating, your snaochat will reset when finished"" but ive had it updated already. i can take pictures but as soon as i want to open a message or change something in my settings, that message pops up.",2,3
I have been using Samsung A6+. The rear camera quality is deteriorating from the last few months. I am unable to capture the clear pictures. Fix it soon,1,0
it's not working!!! every time I open the app it exits it!!!,2,0
Why there's NO Select option in the new update?! this is so annoying.,3,0
i wish Android would get the same stuff as apple at the same time,5,1
failed to send cannot be unsent!!!! please fix!!!!,1,1
I'm not happy with update. all my snaps in a day can no longer be saved as 1 story.,1,0
Latest update has cause many things to appear as if a 7 year old was in charge of QA before release.,2,0
"the front camera has been zoomed in since the last update, can you fix it",1,0
i am not able to login since a week its just loading n i aint able to access my account please update the app and fix this bug its too annoying,1,0
I have been using this app for a year and wheni go into the pictures or try to talk a picture it kicks me out of Snapchat,3,0
Lmao Idk How to explain it x I absolutely love it and love taking pics with all the filters and sometimes making group chats and texing friends x Its a great app and good quality❤I would Totally recommend this app x🌍,5,47
