review,rating,support
"I have a suggestion for a new feature to be added in the whatsapp. The feature should be like : in a whatsapp group, a person could send a message to a number of selected people from the group. And that message will be visible to the selected persons only. To the rest of the people, the message woul...Full ReviewI have a suggestion for a new feature to be added in the whatsapp. The feature should be like : in a whatsapp group, a person could send a message to a number of selected people from the group. And that message will be visible to the selected persons only. To the rest of the people, the message would show as ""private"" by the sender's name. In the same way, if any one from the selected person's group reply to that particular message, it should show ""private"" else general message visible to all.",5,3
this app is not bad . but i am facing problem related to send many people.i am not able to send msg more than 5 people .,3,0
Hey I find out a bug in WhatsApp in this update. When I open camera and swipe up for gallery then there was a black screen. I can't see any photos. Please fix it.,3,2
"whatsapp is an easy way of communicating if your not in the mood of words , your emoji can do the work for you ... And your status can inform not only your family but your friends which you've lost contact with how you are and if you're currently in their area to catch up 💯",4,0
"Kindly some new changes what's up For example some person to person chat so what's up will se both of you live location send automatically, So I will be rate you 5 star",2,0
it would be really awesome if you guys could give a live feature on WhatsApp to let the users go live on WhatsApp and to keep it personal only to the WhatsApp contacts 😁,4,0
Y did you remove the option of rotating left and right it was a very useful option please put it back in next upgrade.,3,0
Whatsapp is a great communcation app...but what would make it even cooler...especially for the Star Wars fans...is Star Wars themed emojis,5,4
"hey i just wonder if i have to suffer for what ?🤷🏿‍♂️🤷🏿‍♂️🤷🏿‍♂️i like??? i just got banned on my third part application of choice ..and forced to use this app. what annoys me the most is that my family friends and other colleagues are not victims over that,. they use what they like on their ga...Full Reviewhey i just wonder if i have to suffer for what ?🤷🏿‍♂️🤷🏿‍♂️🤷🏿‍♂️i like??? i just got banned on my third part application of choice ..and forced to use this app. what annoys me the most is that my family friends and other colleagues are not victims over that,. they use what they like on their gadgets . how come i became the only one in the world victimized with that kind of unfairness ? improve your features and keep out with what u say i am violating with! please can i get attention ?",1,0
"FORGOT BAD HABITS DON'T TELL LIES,TELL TRUTH HAVING GOOD DIETS TO GIVE NEW BIRTH TO MAKE ALL FAMILIES AND EARTH AS HEAVEN.No use with gathering bad habits sinners.Sinners living like useless creeping things being suffered with dreadful punishments chronic diseases since four yugams being dead like u...Full ReviewFORGOT BAD HABITS DON'T TELL LIES,TELL TRUTH HAVING GOOD DIETS TO GIVE NEW BIRTH TO MAKE ALL FAMILIES AND EARTH AS HEAVEN.No use with gathering bad habits sinners.Sinners living like useless creeping things being suffered with dreadful punishments chronic diseases since four yugams being dead like useless insects.Educate RULERS give new birth excellent generation having good diets good cleanliness to make earth as heaven under God words.Sinners choose to disobey God words in the beginning.",5,2
I communicate with people who were my class mates 50 years ago. unthinkable few years back. thanks,5,0
"excellent, easy to communicate personal as well as for business needs....👍",5,2
should be easier to start conversations with numbers not in your contacts. otherwise its quite good.,4,0
Its a very good aap for communication far and wide and also with closest friends and family members,4,2
"for my whatsApp update the site says : 1. ""Download Pending."" 2. ""Beta Application is full"".",5,0
"Great for messaging and particularly sending photos and pictures rather than using your phone text, mms allowance.",5,0
whatsapp is an amazing app. i think you should make it possible to share a voice note to your status with the persons image,5,3
Where is the latest update to counteract the leak that is all over the news today?!,1,0
the GIF doent work its says check your inter net connection I triyed with mobile data as well as WIFI it says the same on other phone the GIF'Swork plz fix this problem soon,3,0
update this app now! I dont want me or someone else I know to be hacked sought this out now please very urgent,1,0
"Superb, essential communications tool. The 'gold-standard'.",5,0
will use it because i have it work i talk to people and i meet new people get to know them as friends,5,0
whats app is a great app for maintaining contact with family and friends...,5,1
this app nowadays works really bad this **(app hangs**) my phone eventhough there is enough storage space in my phone amd the ** status** which we upload is ***not audible*** for few videos (expect gif vids),1,10
I DONT NEED ALL THE PICS TO SAVE IN MY PHONE! MY STORAGE IS LIMITED AND I DONT NEED TO GO AND DELETE IT EVERY WEEK!,1,0
"nice to know the Israelis are watching our backs,thank god there are no arabs live by me.",5,0
"its very nice and useful app that can share thoughts, information, messages.....",5,0
"Please include a Black Theme, so that it is also convenient for users who have OLED on their phones.",5,4
"I haven't been able to uploud photos or videos, even when I have a perfect wifi signal. I've already restarted my phone, uninstalled and re-installed whatsApp... and nothing :(",1,185
I was a fool thinking was the ISP issues after swapping to all available ISP via neighbours' Wi-Fi and I did swap sim cards thinking was the data over usage till I realise all of my neighbours were telling me they have issues sending out attachments on WhatsApp application. Major problem disruption ...Full ReviewI was a fool thinking was the ISP issues after swapping to all available ISP via neighbours' Wi-Fi and I did swap sim cards thinking was the data over usage till I realise all of my neighbours were telling me they have issues sending out attachments on WhatsApp application. Major problem disruption I have to find alternative ways sending out messages via other application,1,1
"Best app. would like to have screen share option, to provide remote assistance to friends and family There are some apps available for same purpose but they are slow.",4,341
"Latest update. been unable to send photos and can't receive them either. many people are experiencing this, why isn't the team of WhatsApp working on that?",1,1
"After installing the latest update, whatsapp is not working properly. Uploading or downloading of media is not working at all. Try to fix it as soon as possible.",1,28
"1. audio recording on video is not clear, a little tinny 2. image quality for pictures is not where it should be 3. App reduces age quality when sending pictures from phone",4,8
Why there is no option to stop Whatsapp showing messages in notification. I just want a notification that 'I have a new message '. I don't want to see the message in notification. Please introduce this option or if it already available then help me do it.,4,2
the screen on my Samsung S9 does not light up when someone is ringing me or sending a message. My screen used to light up till about 5 days ago - for some reason it has now stopped and the screen stays black. Its a problem for me as visual is the only way for me to notice calls/messages etc as i am ...Full Reviewthe screen on my Samsung S9 does not light up when someone is ringing me or sending a message. My screen used to light up till about 5 days ago - for some reason it has now stopped and the screen stays black. Its a problem for me as visual is the only way for me to notice calls/messages etc as i am partially deaf. I have contacted my provider as well as Samsung direct and it seems it is the Whattsapp app and not the phone itself. i have reinstalled but no luck. Can you help me please?,1,3
is there a way to make WhatsApp android the sam settings as WhatsApp iPhone please???? As iPhone users can see what time the person read their message. Android cannot.,3,448
"WhatsApp groups dont have privacy. Your mobile number and profile name will be visble to all the strangers in the group, so the strangers may contact/message you outside whatsapp using your mobile number.",3,315
I can't send gifs and photos. They just keep loading. I updated my whatsapp but I'm still having the same problem. Please fix this.,3,21
"Hello, My Whats App Is Uncontrollably Crashing From Yesterday's New Update... Everytime When i open MY App Screen Gets White And Then a Pop Up Warning Says Whats App Is Not Responding. i Checked Everything. my Phone's RAM Memory Is Not Full. i don't Have Too Much Apps In My Phone. i Tried Everything...Full ReviewHello, My Whats App Is Uncontrollably Crashing From Yesterday's New Update... Everytime When i open MY App Screen Gets White And Then a Pop Up Warning Says Whats App Is Not Responding. i Checked Everything. my Phone's RAM Memory Is Not Full. i don't Have Too Much Apps In My Phone. i Tried Everything To Fix It. but Bad Luck. please Fix This Issue. I Will Change My Rating To 5 Star After a solution. please Fix As Soon As Possible,",2,12
"Depends on who owns this communication app on the Internet Web. Business, social, personal and groups messages, do need filtering for a more captive audience. Taking up lots of storage space and battery source when in use with other communication tools on my mobile computing device. A change made ma...Full ReviewDepends on who owns this communication app on the Internet Web. Business, social, personal and groups messages, do need filtering for a more captive audience. Taking up lots of storage space and battery source when in use with other communication tools on my mobile computing device. A change made may have a different rating. All Users must enjoy certain benefits.",1,8
What the hell you guys did with the notification sounds ??? So disgusting...,1,0
"Great app, except for the fact it automatically saves all photos and videos to your gallery. Takes up a huge amount of phone storage. If you could turn that off or stop it doing it altogether then it would get 5stars",3,0
i downloaded the app but it is not swnding messages or make phone calls. That was qhat made me to uninstal and reinstall. What could be the problem?,1,1
"neither here or there, you should be able to archive AND hide conversations. When you delete a conversation with starred messages, those messages still should be kept starred without being deleted with the conversation... previous messages should be able to be downloaded even after being deleted.",3,10
Dear admins.. please add a feature of- denying the screenshot of private chats. Although we are the user. what is the use of screenshot over there.. it can reduce so many problems to the users. i hope you understand me. and i wish to be this faeture as soon as possible in nedt updates. thankyou,5,12
The best app ever i used for texting and calling. i love it. very fast and prefect quality of work and use very very low data. i love it 😍,5,3
"Amazing app love it. Has all features calls.. Voice and video... Texting,.... Groups.. Its brilliant",5,1
"Hello there, whatsapp is good and better messenger app But,am wondering if whatsapp messenger could be like facebook messenger without backup of your chats,cause when you change the phone you loose some of your chats. thank you.",5,8
this app is not letting me varify my phone number. i m trying to varify from last three days.. kindly solve my issue.,5,0
"My messages are not being sent, even after twelve hours on group. Their should be option whether I want to see other profile photos and status or not, cause I hate seeing other profile photos. Telegram is far better than whatapp. Their support response is very quick.",2,12
"for past few days,there is no audio while watching video status .what is problem I did not know please clarify me",4,0
easy to use and user friendly for beginners with social media chat app on top it's free to use what else you could ask for,5,0
excellent app for group communication. very creative work of all time. but it have some problems like when data is coming and you have to download a image it does not download it,5,2
"i like this...we can share everything...audio, video ,and pictures..!!!",5,0
It was Quiet Brilliant But Increase the capacity of sending videos i mean in which user can send a video of 5 to 10 minutes with original quality....,4,6
it nice but then they should also create a whatsapp for those who dont have a number or sim card,5,1
Hey I dont know what has happened to it ... after update Im not able to get the notification at exact time.,1,0
I can't able to back up all my messages from Android mobile to IOS mobile please make sure to bring an update to transfer all my messages from Android to IOS in up comings updates,1,0
"Can I edit a sent message like Slack? If not, is it discussed as a future roadmap feature?",5,0
"When i play a recorded audio, the screen go black sometimes and i need to play the audio again 5 million times, i hate this",1,0
most easiest and useful App Anybody can use as he or she wants multiple use of many ways routine life,5,2
whatsapp is a bettr app but some missing feature one feature show online person 1 no. 1 online person show.. compelsery event 2 chat 3 status 4 coll this is importent feature bz who online who offline take for facebook msngr ki trha,1,0
"Since the update my whatsapp have become slow everything like status,calls,messeges etc. So please do something with that🙂🙂",4,0
Plzz help me i am not able to to send photos videos and documents and not able to look status and upload any status plzz help me i have to send some important file to anyone,4,1
Just updated and lost all my messages. Can I retrieve them???,2,0
excellent and helpful to keep in contact and I find it useful.,4,1
this app is so helpful and it allows for users to communicate better with family and friends.,5,0
I think there will be privacy in this app of nobody message except my contact.,1,3
"What's App is time consuming, it is not safe for confidential photos, it is hijack by hackers and attacker.",4,3
Great app! U can talk to someone sny where on the planet.! Free!!!,5,0
i like the new update its cool and amazing but it would be much better if you would make we the user download the status be download. thanks for your time and sopport.,2,10
"I think if their is sensor in molibe then whatspp will be only open when we unlock our sensor, so I want this on my whatspp, I request to you plz work on it It is in Apple mobiles but in Androids so it is also be done with Androids, plz work on it",5,50
"the app experince was good. but there are some problems when i use the voice call and the video call, for international calling is quiet bit lagy and some's time is not smooth at all lile the other competitor video calling app.",3,72
"I want WhatsApp developers to add switch account option.... I think this will be a very good idea for the users... Problems is that, whenever our phone run out of battery etc... We really need to check WhatsApp but since there is no option to login WhatsApp our own ac in another phone... Dang!!! Hum...Full ReviewI want WhatsApp developers to add switch account option.... I think this will be a very good idea for the users... Problems is that, whenever our phone run out of battery etc... We really need to check WhatsApp but since there is no option to login WhatsApp our own ac in another phone... Dang!!! Humble request... Waiting in next update for switching ac",1,10
i cant send pictures to my friends as soon as i tap the send button for sending the pictures whatsapp automatically closes the chat and the process of sending pictures stops. i have never experienced such problems before,3,6
"Whenever I restart my phone, whatsapp doesnt open indicating inaccurate date and time as the time is already accurate. I update whatsapp and get rid of this issue .Plz consider it.",5,4
"I request you to provide me right to leave any whatsapp group without showing notification to the entire group... please🤒. let the members to check manually who has left the group instead of just messaging ""chutiya left the group"" in the group.",1,0
"When will you make it possible to control the visibility of my Online status? It is an absolute invasion of privacy to automatically disclose this to anyone with my phone number. If you need me to go the length of reporting you to OAIC to get your morals straightened out, consider it done.",1,7
hi while on whatsapp call the s10+ phone screen goes black and the call get muted. then after pressing the unlock button only i can resume the call. i contacted samsung CC and they told to contact whatsapp developer.,3,1
Just got the message I need to update. However there is not enough free space. And now I have no longer access to WhatsApp. VERY upsetting,4,2
I have been using whatsApp from past 7 years but nowadays there are lots of problem while seeing status i can not view the status only background song will be playing and sending and receiving messages is a big problem now messages will be delivering very late. Kindly resolve this issue as soon as p...Full ReviewI have been using whatsApp from past 7 years but nowadays there are lots of problem while seeing status i can not view the status only background song will be playing and sending and receiving messages is a big problem now messages will be delivering very late. Kindly resolve this issue as soon as possible,1,0
Terrible dictionary makes no sense. predictive text words don't even go together. sort it out or change it back to the old dictionary.,2,1
"its best app for connect everyone who knows me...i always touch with my family, friends and colleagues through this app. thank you 😊",4,8
"i know the feature of del msgs within 7 mints is quiet helpful. but what if someone is humiliating me n sending me worse msgs, before i saw these msgs to anyone he deleted.So who will believe me. there should b any solution for this.",2,2
what's up not updated but what's up not running so plz can be a updated I humbly request. thanks & regards!,5,1
"such a beautiful, helpful app ...it has so many features which are really loved by us. l'm really very thankful to h've ds app cz it helps me a lot in Sending any type of documents,photos,videoes etc.",5,8
It is good for Sharing good news and information. But sometimes it is used for sharing worse news.,4,0
"It would be better if we can customise the theme, that green theme doesn't look good in my opinion.",4,0
great to be able to contact the family without worry about time or expence,5,2
"very good experience ,we are more close to family and friends whatsApp calling is good family members are more close. thanks",5,0
"l send message for more contact, but only five members send message, please ignore my problem.",3,0
I'm experiencing difficulties connecting my Facebook messaging app with this account I've tried everything from writing down my id code to coping it and pasting it to the app,1,0
WhatsApp is good but can you add an option of not seeing statuses completely including the muted ones and an option where one can be online but be able to choose contacts who'll be able to see the online and contacts who don't get to see the online,4,1
whenever I send something WhatsApp gets hang until i get a single tick on it. during this can't go back cant click cant type nothing but it just freezes.,3,0
AWESOME! I keep in touch with relatives overseas- free! video conferencing!,5,0
ban the hackers . what are you doing while the hackers hacking our phones . Anyway nice app for chatting,4,0
it is good thing that we can give our important information to others,5,2
"Since the latest update my whole phone gone crazy. Freezing on random screens, opening things I've never clicked on. I have uninstalled it just now to see it it was whatsup and I can confirm it was. Please fix ASAP.",1,0
I find it annoying when i am sending messages and I am only giving the opinion of sending messages to only five contacts at a time. please I want a situation where I can send messages to all my contacts or more than twenty at a go. thanks,1,0
i give it four stars because it doesn't allow you to send more than five of the same messages to your contacts.,4,0
"how can i exit a particular group without mentioning the group admin and members many of group is useless but to maintain relations, we can't exit",5,0
"Why aren't we getting status download feature? And also status length is too short, why can't you improve it at least 5 minutes video will be good for us.",2,0
I still fail to understand why whatsapp should notify the other user when a message has been deleted. Then whats the point of deleting the message in the first place.,2,1
"very good to......,,,,....,.....................................................,.,....................,",5,0
"The best IM app ever, I've been using it since the early days when I haf it on Nokia Symbia OS in 2010/2011",5,0
it's good but something more should be there like if we are removing the chat what we have send so th receiver should not be notified that we have send anything,4,1
excellent voice and service and speed i love it. specially when out of the country.,5,0
app that prides itself on security and end to end encryption somehow gets hacked by an Israeli spying agency and claim to have developed a patch only after rumours were circulating about cooperating with Israel.,1,0
"I like the Android version a lot less than the iOS one. It's tedious to see message information (received/read); why is there no simple swipe gesture? The overall layout looks dated and just simply ... boring. I absolutely hate that it's not possible to mark individual parts of text within a message...Full ReviewI like the Android version a lot less than the iOS one. It's tedious to see message information (received/read); why is there no simple swipe gesture? The overall layout looks dated and just simply ... boring. I absolutely hate that it's not possible to mark individual parts of text within a message. So if I want to extract an address, for example, it doesn't let me do that. And what's literally laughable is the impossible transfer between Android and iOS. Come on, Facebook, you can do better!",2,8
"it's too ezy to use , very usefull app. i really like this app😘...I'm fully addicted for this app nd i use this more than other application . download it...best tym using app...we easily chatting nd vdo call for our frndz nd family u will b download it....nd have enjoy this app",5,20
"WhatsApp is one of my most used app that I use for messaging, however, as of lately I have been encountering problems where if I send others messages, they would receive, but if they reply, I would receive their response until hours after. I checked my phone to see if I had any settings set wrong, b...Full ReviewWhatsApp is one of my most used app that I use for messaging, however, as of lately I have been encountering problems where if I send others messages, they would receive, but if they reply, I would receive their response until hours after. I checked my phone to see if I had any settings set wrong, but that was not the case, so I am not sure what is causing this issue.",3,1
expecting options like 1. Telegram like groups where only admin can write and see how many views right next to the messages. Broadcast option is good but I don't want them to send individual messages. 2. Quick and handy option to create small groups from another group. That will avoid lot of time sp...Full Reviewexpecting options like 1. Telegram like groups where only admin can write and see how many views right next to the messages. Broadcast option is good but I don't want them to send individual messages. 2. Quick and handy option to create small groups from another group. That will avoid lot of time spend on finding contacts from contact list. 3. Subfolders option where few chats/group chats can be moved and later on can be opened going to specific subfolders.,3,8
"Great app! I use it all the time and I wish there was more customizable chat options to add more personality to the different chats with my friends and family. (i.e add color to the chat bubbles, or add something interesting to the chat bubbles)",5,14
I loved this app until this last update. I can't update my profile pic. The app is acting buggy. I know how to do all the IT usuals to fix these issues and to no avail... Please run fixes to these problems. Thanks!,1,0
notification is not visible after the update only when the app is open it shows the message. showing typing even if they arent typing . please solve this issues rest all good ...mainly after the recent beta updates,1,6922
"I love WhatsApp. I keep contact with family members who live far & wide. And they send me photos of my grandkids & great-grandkids, which is nice:)",5,9
"please include the feature ""block all unknown number"". this is specially important for the safety of girls. i will give 5 stars later on. thanks",1,4
it's the best of any messengers of course.. but I'd like to see an update where we can see deleted message!!.. instead of using a third party app..,4,13
"It doesn't want to download Voice notes or send voice notes anymore ,when I receive pictures and videos it won't download them and when I try to open my status it doesn't want to open them anymore. I rebooted my phone it worked for a few couple of day then boom the problem appears again also tried t...Full ReviewIt doesn't want to download Voice notes or send voice notes anymore ,when I receive pictures and videos it won't download them and when I try to open my status it doesn't want to open them anymore. I rebooted my phone it worked for a few couple of day then boom the problem appears again also tried to update the App but it still get fix for one or two days. after 8years of using whatsapp without problems and now this",1,10
"WhatsApp call is THE worst!!!! I dont understand how after all this time it still cuts out when in mid convo,You maybe get a a minute at best ! Pointless feature.",1,21
Very useful app. I can call my friends and family anytime of the day and. I also like the video feature which allows me to store my information for as long as I choose.,5,36
"It is really good to talk to your friends and family without using data. I enjoy being able to make groups with people I want to. But what would make it better would be to make people on one call higher than 4 people so you can call as many people as you want, other than that, it's really good",5,15
"poor and bad performance my phone is getting screen off while hearing voice notes, and not able to cancel the operation while taking status it cannot be heard,we want to adjust sound even though, it is full in volume should work upon it!",1,0
WhatsApp should introduce more power to the administrators. I personally feel that a voting system must be introduced within a group as the WhatsApp has many official group where it is required.,4,29
I think u need to add a feature in whats app for last seen for individual contacts only..also its upto the individual person if they want to shw the last seen or nt...the hike app which is an Indian app has this feature which is more advance...if this feature is added...it wud be perfect n will earn...Full ReviewI think u need to add a feature in whats app for last seen for individual contacts only..also its upto the individual person if they want to shw the last seen or nt...the hike app which is an Indian app has this feature which is more advance...if this feature is added...it wud be perfect n will earn u more stars,3,0
I really love this app. I mean now I don't have to worry about my bad signal house. I wish if it has this dark theme it might look cool.,5,40
What the f*uck is going on? Automatically its showing unknown error and its asking restore for messages. After restore the massages what I send and receive is not available.,1,12
"You need to remove the feature that tells a person that a message was deleted. what's the point of deleting a message if you'll tell the person and they keep asking why is there a deleted message? Think about it... when we delete messages, the other person doesn't need to know that we deleted a mess...Full ReviewYou need to remove the feature that tells a person that a message was deleted. what's the point of deleting a message if you'll tell the person and they keep asking why is there a deleted message? Think about it... when we delete messages, the other person doesn't need to know that we deleted a message!",3,18
"ANYONE SUPPORTING THIS IDEA??? PLEASE make it possible for GROUP ADMINS to add people to groups, WITHOUT having to add them as contacts first....we as ADMINS have hundreds of numbers that we don't want   IF you support this, PLEASE COPY AND PASTE here on the REVIEW page!!!",4,0
The updated version of this application is very helpful and attractive but something unique is expected as stickers were already invented by hike,1,0
Awesome app. Been using it for many years. Although I hope one day there's an option for saving original size of photos/vidéos.,5,3
why i dont receive texts when whatsapp app isnt opened? i have to open the app and then i receive the texts :'( im a bit dissapointed..,2,6
"i think it's a creative app for all those who use it .i admired it as critic,curious,educational,emotional,& much more CHTURRANGI APP. I thanks to all ur team.",5,1
"what texting app can ever beat this? zero!!!! all in one app, loving it would be great if you increased the status video time and download option for statuses etc",5,1
why suddenly i got banned by whatsapp?? two number also got banned in the same time fix it i got alot of work to do by using whatsapp fix it now.......,1,0
Something is really really wrong with listening to voice notes after the latest update. Please fix!,1,0
"Awesome, I'm so glade to have this app as it helps a lots to share media's... Stay connected with frnds nd colleagues..",4,0
i have problem with new update. with the chat notification . please fix that bug.,1,0
helped me a lot when traveled internationally and keep in touch with long distance family,5,1
the updates take too much space. i cant update it anymore because i have no more space to spare.,1,0
When i am delete my account the app also delete my old WhatsApp documents which is in my SD card. Those data was very important for me.. 😭😭😭😭,2,0
Why android doesn't have dail number and send messages? In my iPhone I can dail the number and send messages without save to the contacts.,2,0
It's very good as you don't have to pay for texting or calling!!!,5,0
"The service was excellent , and I like the apps. I love it from all the apps.",5,0
Why does whatsapp do this !?!? I backed up the whole data and nessages and when i reinstalled it... everything is gone !!! Like seriously??,1,1
suggestion: please keep a setting option to keep people from address book only can send message or add to group.,3,0
"Great for me i can say this is the best app ever for chatting,there are so many things which i liked most just like i can share my location also to my frndz that where now i am exactly?? Thank u so much for this amazing app😍",5,0
everyone knows thats how important watsapp for us and its amazing features nd quality is very good and its safe so watsapp deserve 5 star🌟..,5,0
backup simply doesn't work Second phone now where WhatsApp does not find the Google drive backup file. if your data is precious don't place it in this silo as you'll lose it if you switch phones.,1,3
"I was using Apple 6 , but since i switched to one plus 5T. nothing new/interesting up dates are coming. started this cell phone on 06-04-2019 till now got the same up date 4th time.",2,4
"1- No cloud message backup. 2- Archived chats comes to the top after receiving new message from that chat, even when they're muted.",1,1
i can't hear the sound of some status videos now...and some status videos won't play at all..this is a recent issue. hope the team will fix it,3,2
A necessary app to talk with peoples and to bring the world close.,5,29
"NOT organized, my Msgs and Imp Conversations R either deleted or so called Secure Folder, Where in the world? I Shud B able to ACCESS It, its Mine.. ? how do i get it back to have A Look See,atleast....?!",2,101
what is wrong with whatsapp !!! i cannot send any pictures ! and suddenly all the profile picture of my friend is gone eventhough he/she didnt even change or discard it !,1,2
not able to restore data previously used.. I have done it many times while I used to change my mobile frequently.. but this time having an issue.. it's restoring and finally gives up letting me choose the option skip or give permission.. please help please help me on this,2,0
"I love it! however very recently, when I try take a video it says ""this format is not supported"" please help me understand what is going on thank you ❤",3,25
Cannot send or upload any media be it your whtsapp status update or a normal 20kb screenshot.... This is srsly troublesome for me as well as other users facing this issue in last 24hr.... I don't knw might be a slight technical bug from your end or our end.... But kindly fix it asap... Or else this ...Full ReviewCannot send or upload any media be it your whtsapp status update or a normal 20kb screenshot.... This is srsly troublesome for me as well as other users facing this issue in last 24hr.... I don't knw might be a slight technical bug from your end or our end.... But kindly fix it asap... Or else this is going to loose your Goodwill.,1,0
Unable to send image ! Kept being prompted to retry. Checked and tried to troubleshoot but it is not my phone or my internet's issue. It's the app's issue. Please fix or at least tell me what to do to fix this.,2,0
"sir, there is option for page down to go to the latest message. however, there is no option for page up to see the oldest message in the chat. regards.......Subbaiah",4,7
"I feel like this is one of the best app because it helps you to text to anyone and helps call, video call, group chat and it has the best privacy settings.",5,1
"App hardly ever let's me send texts back to people from the notification bar, the texts get stuck until I open the app. Liked the idea of not having to open the app when I'm playing a game on my phone",1,49
fantastic...❤...but my whatsapp has uninstalled and when i m trying to get it back from play store it is showing 'download pending'...it has not install yet...i m trying from 3-4 days ...😯...plz help...😢,5,1
can you please solve my problem. I think there is a bug or something like that. my voice notes records only half of what I actually sent. it's mostly silenced.,3,5
I love this app. But I want an update that I can open the whatsapp messenger with my fingerprint. I have it in IPhone but I want it in Android. plz .... include in the next update. 😁😁😁,4,18
"my whats app was backed up to google drive yesterday morning as it automatically updates each morning, whats app then updated last night deleting all my chats and now its saying theres no back up, fuming!!",1,8
"the text messages are not updated untill I open the app. also not even notifies about incoming voice calls in the standby mode. Later when I open the app, I see several missed calls. very bad update.",1,4
can't receive my 6 digits code number what's up with that? why I didn't get a response from WhatsApp three days ago about my code number keep telling me my phone number is wrong i know my phone number is right,1,1
Please fix the background noise during phone calls! This app is literally almost perfect but the one HUGE downfall is it's lack of background noise support during voice calls. I literally have to lower EVERYTHING on my side or turn off everything just so the person on the opposite call wont get a he...Full ReviewPlease fix the background noise during phone calls! This app is literally almost perfect but the one HUGE downfall is it's lack of background noise support during voice calls. I literally have to lower EVERYTHING on my side or turn off everything just so the person on the opposite call wont get a headache. This issue is also the same for me as I get headaches if the person does not lower everything on their side. Whatsapp is a great app but it's weakness is definitely that! Please fix this.,1,8
please!!!please!!!please change your interface or look please..may be colour...add something attractive to your look...please.....i am giving 3 stars for old bored look now...,3,3
"The ""what's new"" is still not new to this release...",1,406
nice one mate just got home from work and I have to show you some things that t 4th BBC Radio begin to by it TV shows and movies no problem at work bag for the you y j8 you want to do that to happen in the middle school and the Two Strings attached to the gym and then I will be there for you to be a...Full Reviewnice one mate just got home from work and I have to show you some things that t 4th BBC Radio begin to by it TV shows and movies no problem at work bag for the you y j8 you want to do that to happen in the middle school and the Two Strings attached to the gym and then I will be there for you to be a good day at work and I have to show you some things that t 4th BBC Radio begin to by it TV shows and movies no problem at work bag for the you y j8 you want to do that to happen in the middle school,5,0
"gud job ...but there must be an option of ""send later"" schedule msg........if we want to sent an sms to sm1 after few hours...we set the time and msg will sent automatically on that time.( no doubt ds is a good idea)...isnt it.?",4,0
"Unintended calls. The buttons are placed so badly, that unintended calls or even video calls happen often to me. There should be an extra confirmation dialog if the user actually wants to call someone. At least the possibility.",2,6
i love the app.. using since 2015.... day by day it geting more better social app.,5,1
URE LETTING US UPDATE W.APP TOO MANY TIMES!!I UPDATED THE 5TH OF NOVEMBER AND I MUST UPDATE IT AGAIN TODAY AND ITS THE 8TH NOVEMBER!!REALY DO SUMTHING ABOUT THAT.AND EVERYTIME I UPDATE W.APP IT GETS SLOWER AND SLOWER SENDING PICS.VIDEO.V.RECORDINGS..PLZ WORK ON AL THAT.RENA MAULICINO!!,3,16
i think it was pretty good but i think if someone deletes a message it shouldnt say that cuz it was deleted for a reason,3,0
WhatsApp is very useful for everyone. The features given by it is good.,5,3
"I love this app.Its very good for communication.even though anybody is far from you, you can feel that they are near you and never feel alone",5,3
"why i cant off the notification tones??? even if i select silent, it makes sound. fed up....",1,0
"Messaging works fine but video and voice calls still not good. Dropped calls, videos can be blurry and shows pixel box. Audio can be delayed or cuts in and out.",3,145
this app is good for chatting with friends and family members and it is very useful for sharing important news and video,5,0
"I really dont like that when I take a video it automatically goes to a beauty mode, I hate that.",3,0
Is awesome only that there is limit to number of people (20) you share messages with.,5,0
"Should I really be forced to update to the new version even though I don't have enough space on my phone? This is really annoying, now I must delete apps that I really need just to update to the new version.",4,0
This is still the best app but in the next updates think about adding an option for downloading the status.,4,0
"best messenger available for free on the playstore. no malware, cookies or ads. only need internet to have contact and communication with people you care about😀😀. i love WhatsApp",5,2
very slow to receive and sending the message.And not clear my voice In the call and I don't hear the voice in the line.,2,0
whatsapp is not a secure platform as we thought earlier after the recent israeli tech company scandal which can hack the system through a simple call,1,0
this app is very helpful in sending and receiving messages and photos,5,1
couldn't be easier as it uses a mobile phone number. Brilliant!,5,2
The most used and best app with no technical glitches or fancy updates. For family friends emergency services and socializing. 101%👌👍,5,0
whatsapp is the best messenger. but i have a problem in that because my friend's status is not showing in my phone. why?,5,1
"Excellent application for messaging, voice calls and sending and receiving pictures",5,0
it's a brilliant app so versatile. Keeps us on touch with friends and family.,5,0
Because of the official version of whatsapp we can no longer use its modified versions on pain of being banned. Let us use GBWhatsApp and others and quietly enjoy the revolutionary features it offers ... band of bastards,1,1
"when We are seeing the status, After one video the other video will not be able to hear anything....After we exit and then take that video and Press the volume button, then only we can hear anything... so please Repair in next update",3,0
"whatsapp ia my favourite app.i have been used since many years.it is very useful for sending videos,document and video call.",5,0
The security was breached and it was all over the media. This goes against everything WhatsApp is about 👎,1,0
"I am turned off the use high priority notification,then also showing notification on top screen.please fix this issue.",1,0
i can't see my friend's last time seen . sometimes when she's not online it still appears to be online,2,0
"terrific app. has a better reception then messenger and skype, easy to use. good work. John f W.",5,0
WhatsApp is always the best it could be more useful if we can browse like Google through WhatsApp ...i kindly request u to work on my request .... and also it would be interesting if u guys add features like youtube ing like live streaming through whtaspp,5,1
Please add Polling feature in WhatsApp groups. It'll be very helpful! Plz plz do it!,5,0
really good and useful. thank you. but i was wondering if you could add an emojiw of a girl pinching a boy's cheek...it would be very useful.,5,44
