review,rating,support
I had this app for the longest now all of the sudden when I download it on my new phone all my nicknames for my friends got wiped out but on there phone the nickname is still up which makes no sense at all and it's highly upsetting the thing is I can't even add a nickname it doesn't give me the opti...Full ReviewI had this app for the longest now all of the sudden when I download it on my new phone all my nicknames for my friends got wiped out but on there phone the nickname is still up which makes no sense at all and it's highly upsetting the thing is I can't even add a nickname it doesn't give me the option,3,0
"i hate the upgrades, i want the original ""outdated"" version before it FORCED the upgrade. zero stars from me even though it is making me pick at least a single star when i do NOT want to give a star to a horrible app.",1,1
"Ever since it upgraded all my messages disappeared, and now it won't let me message anyone. Before the upgrade it was amazing minus the video/audio calls, it will cut out, and delay, and static really bad, and the graphics was horrible.",1,12
the person to whome i m seeding the message is not going only...it is stuck as sent and the mesaage is as is it not sent for days..this problem needs to be solved or else strict actions will be taken against the application,1,1
"MOTO Z2 PLAY USER HERE. What happened with messenger? All videos sent to me, once i played it full screen and decided to close it, the screen goes black and sometimes you can still hear the video playing.",3,0
"everytime i try to exit out of a video messenger blackens my screen and i can't do anything about it, there have been some instances where I've actually had to restart my phone",2,1
what the hell is going on with stupid at everything was fine until you changed it too three stupid tabs. now I can't even create a shortcut for my chathead. Thanks a lot dumbass motherfukers,1,1
keeps showing black screen after a message. will not stop. started this week.,1,0
It's lag every time i watch a video. And i can't watch a story video too. I hope you will fix it,1,0
"Intrusive Read all the app permissions... they steal everything including confidential (yes, it actually says this)",1,0
"WAY TOO MANY UPDATES for this app! I update my messenger get used to that update, and then there is another update available! Im tired of all these updates!! I also don't use messenger as my SMS text messaging app so stop asking me about that. I will never use Messenger for my SMS texting app! My ch...Full ReviewWAY TOO MANY UPDATES for this app! I update my messenger get used to that update, and then there is another update available! Im tired of all these updates!! I also don't use messenger as my SMS text messaging app so stop asking me about that. I will never use Messenger for my SMS texting app! My chat won't stay where I want them!! So irriitating!!!!!",1,0
"Update sucks. Why are you bringing the update saying ""Now you can see your call history and missed calls in one place""???!!!",1,104
this app is great!!!!!!😀i can chat with my classmate evary time and we can do a lots of things but when video calls i can't see them very well but when calling you can hear them nicely,5,0
I dont like that facebook is making you download and use this app. why cant I just use a web browser like on the PS,1,0
Can you like put an option to let the users send files via messenger? Quite helpful for us students really,4,0
"best chatting,useful,helping to find some friends,Awesome Emoji's, Best stickers of all time, not hard to use,Nice updating the Dark Mode Thank You because sometimes my eye hurt's of the white color brightness thank you for entertaining the people to make conversation on each other country nice to c...Full Reviewbest chatting,useful,helping to find some friends,Awesome Emoji's, Best stickers of all time, not hard to use,Nice updating the Dark Mode Thank You because sometimes my eye hurt's of the white color brightness thank you for entertaining the people to make conversation on each other country nice to call and video call,nice for the my day that you put,this is the most beautiful type of messaging I think you can update more. Again Thank You!!!! God Bless!!!!",5,1
"A good app. But I wish there's an option to delete shared contents (photos/videos). It's tiring to delete it ""one by one"". I need a delete ALL shared contents option.",4,0
messenger is very fast an durable for an application is good since have being using it its very fast respond .,5,3
It is a fantastic app and I think the creation of messenger is a milestone in mass communication,5,0
"Very shady app don't trust it and don't use Facebook app either use Facebook via a very secure web browser and no Chrome, Firefox, Microsoft edge, opera etc. Are not secure! I'd suggest Armorfly.",1,71
"Facebook, the custom colors and nicknames seems to have vanished from the settings, and all the nicknames that I put before, and all the custom colors are gone. Is it because of the update?",4,7
"this app is good, under my country so many peoples is using new feature messenger dark mode, but still for me not available dark mode on my messenger. but why? i also trying according that way who using now dark mode, still fail for me, pls solve it immediately, i using samsung galaxy j8 smart phone...Full Reviewthis app is good, under my country so many peoples is using new feature messenger dark mode, but still for me not available dark mode on my messenger. but why? i also trying according that way who using now dark mode, still fail for me, pls solve it immediately, i using samsung galaxy j8 smart phone.",3,0
"*We need File sharing* As far from what i know, you cant send PowerPoint presentations through here. Its hard for people like me to share information to other people",3,1
"I use messenger literally on the daily but for the past few months ive had trouble with signing in and out of my accounts. Apparently anytime anyone logs in and out of my phone it says ""session expired"" even if you put your email and password in. I never really had to much of a problem with that but...Full ReviewI use messenger literally on the daily but for the past few months ive had trouble with signing in and out of my accounts. Apparently anytime anyone logs in and out of my phone it says ""session expired"" even if you put your email and password in. I never really had to much of a problem with that but lately it's been crashing alot. Other peoples' names come up in different conversations. Over all a good amount of bugs but if they were fixed it be 5 star rating tbh.",3,4
Hi. I am 62 years old. Haeing blood suger. High blood presure. Mu problam is. De. Skin. With some. Dark spot s on my fase hands . N legs . Dark under the eyes also rinkles,3,1
"I'm having so many issues with this app. It's been freezing, showing that I don't have any messages, deleting my messages, and saying that I have no connection when I have full service. It's frustrating because this is the only way I'm able to connect with family and friends.",2,0
"Night Mode is so very useful!!! Thank you! It helps for people like me who have poor eyesight hehe. Again, Thank you and I love it. 😊",5,47
"One of my favorite chatting apps but I don't like the new emojis at all. The previous ones were so goofy and creative, much better in my opinion, I miss them :/",4,1
The privileges required by this C_A Life Log app are both excessive and invasive. It should be illegal for it to even exist. May light shine into Every dark place and into Every heart.,1,161
if this is paint by number it's been 14 days since you gave me a tracking number and I quite frankly think your ripping me off. 14 days and you still cant track my order. said it's still in China. I want my orders or my moneyCDreturned,1,9
It is a wonderful app... I have been using it for many days. But i could not turn on the night mode or dark mode.. So i request to give me the solution and from where i have to turn on it. I already updated tge app,3,0
Im so thankful for this app cuz I have a way to talk and to see my family back home for free so thank you so much for helping me and everyone who needs to see there beloves one that they apart without this app Im a poor person who dont have money but this help alot,5,93
Since the last update i have nothing but problems! It constantly says I'm not connected or something went wrong. I can't switch between accounts unless i log out of Facebook too. FIX IT!! THE NEW UPDATE SUCKS!!!!!,2,6
great video chat great keep in contact family and friends but keep having to resign it every week or two never exseptes current pass word makes me play dumb game photo not sure why every week to two weeks think its harassment because I'm conservative patriotic in my post !!!!!!,4,7
"This app is slow and it lags sometimes does not let me send messages, or post .It also does not let me login to my account at times says something went wrong",1,54
"fix the dam notifications problem, when my phone is in do not disturb mode it means i don't want any apps making a notification noise however this one doesn't seem to listen to the do not disturd mode and makes sound anyway, fix this!!",2,0
Piece of infesting sh.. It nags you to open it all the time. It infests your screen with popups notifications that you cannot get rid of. It is a stinking sh.. App. What i hate most is that you are forced to use it to view messages from F book. And even worst they force you to install it to rip off ...Full ReviewPiece of infesting sh.. It nags you to open it all the time. It infests your screen with popups notifications that you cannot get rid of. It is a stinking sh.. App. What i hate most is that you are forced to use it to view messages from F book. And even worst they force you to install it to rip off contacts from your mobile phone or track you and collect information. Disgusting.,1,5
Not very good at switching back and forth between accounts. Constantly having issues with this. With this much trouble between 2 accounts I could only imagine 5 as is the max.,2,0
why doesn't the magic wand/filters thingy appear? i see it for a second then it disappears---,4,4
There is no longer a way to change chat colors since the Messenger update. . .sux!!!!!,1,0
Would be lost without it. New dark mode is fantastic!,5,4
I can't update the app for some reason and I can't use it no more... why?,1,1
"i can't see the gallery in side, the picture i send to a person i cant see it, please fix it.",1,118
awesome I love Messenger i can chat with many of my friends on this site !!!!!,5,0
it auto updated and i lost all the convos i wanted saved ...I HATE IT! And when i click on a persons name it says check your internet connection ...i NEVER use internet connection ...only my unlimited data. put things back the way they were,1,0
I like the old messenger app... This new update of messenger is problematical... I use to video all but then it doesn't appear sometimes,1,0
"its good, because even if your load is lost you can still chat to your friend in Fb",5,1
I can't able to switch accounts. Its many time showing something went wrong.,1,0
Too many updates without even asking for consent and usually the implemented changes are not satisfying at all.,1,0
good until the part where someone is blocked for no reason. says we both cant reply but neither of us blocked the other,1,4
"The chromebook version doesn't allow for being re-sized. Which is silly, who wants this window to be full-sized? The chat heads version simply does not work. Please improve.",1,0
Keep getting a pop up saying messenger is not working. I've restarted my phone but still constantly get the same alert,1,0
It's a really nice app. I think the face paintings are a pretty cool way to talk to grandkids. Makes it fun. I could however do without the commercials.,4,19
"Hi there. I appreciate the update every now and then but can someone fix the app. It wouldn't allow me to log in. Pop up always says that ""Service is not available."" or something like that. Can someone please help me. Thank you.",2,3
"I don't know why?!!! but I set for the updates never to update automatically, and 2 days ago this app just did, how on earth did that happened if I blocked the option???? I demand an explanation",1,0
I have tried uninstalling this app for several days now......if anyone has anymore luck at this please help in the meantime I shall be stuck with this useless advertising tool - 3 hours have gone by and still unable to uninstall,1,4
"whenever I switch account . it will not continue and a message box will appear telling ""session expired"" if i press the ok button . it will log out my account!",2,13
shouldn't even be a app facebook & messenger should be one app. messages that are received float and cant remove. stops you from messaging back. recommendations are stupid. just avoid facebook all together,1,8
"Have been waiting for connection for days even though other applications works just fine.what seem to be the problem with messenger. lm losing contacts, please help.",1,2
i like the stickers in messenger and can you add another kind of stickers about Mobile Legends: Bang Bang characters? Thank you. I will really appreciate it. God bless😇,5,33
"i keep getting a pop up window, saying ""messenger keeps stopping,"" even when I'm not using the app. Really annoying!",1,2
over all it works just fine except when i go to click on something it shifts and i click on the wrong thing almost everytime. i just need to learn to be patient.,3,16
"horrible no way this company will back up the totally inferior product that they sell, even after spending an additional 250-$300 for ""GOOF PROOF"" protection. Save your money, buy anywhere else.",1,0
This app is literally ddosing me with notifications that it has stopped when I am not even using it. I will be firewalling this app and treating it as hostile and a virus until this is fixed.,1,3
"I give this 3 stars because when i am using this app ,all the messages and chats were loosen when i will log in after i had been switch account",5,0
"if you need to go back and forth between accounts, its pritty retarded to say the least. Theres consiquence in trying to do so...these idiots give you an option that doesn't work like it is supposed too and it gets quite frustrating. Enough said...",1,2
Glitches alot and sometimes when i have to look at my history it will put me back to start of a conversation and maybe even delete at times so this is also kinda making me mad and i would suggest that messenger would stop send me back to beginning of my conversation when i need to look at my history...Full ReviewGlitches alot and sometimes when i have to look at my history it will put me back to start of a conversation and maybe even delete at times so this is also kinda making me mad and i would suggest that messenger would stop send me back to beginning of my conversation when i need to look at my history just in case if there was anything important i needed to see i also recommend if the color black was added to put as chat colors,3,0
"I don't appreciate being ""hijacked"" (forced) to update / upgrade my messenger in order for it to continue to function at the expense of the loss of one of my other valued apps.",1,0
Waking up and finding out the colours and quick emoji had gone annoyed me. With me being autistic it really helped that my conversations all had different colours so I didn't have to worry if I was messaging the wrong person and to take that away is a bit unfair in that sense. Plus the quick emoji w...Full ReviewWaking up and finding out the colours and quick emoji had gone annoyed me. With me being autistic it really helped that my conversations all had different colours so I didn't have to worry if I was messaging the wrong person and to take that away is a bit unfair in that sense. Plus the quick emoji was cool too instead of the boring thumbs up,3,3
I personally wouldn't know how to act without messenger. I basically use messenger more than texting phone numbers. I love messenger!!,5,1
"so dissatisfied, i cannot see 'My Day's "" ,, even mine. please fix it. thanks. im gonna change my reviews , if messenger , fixed it .",2,1
after the last update when my friends send me videos it goes all black and i have to close it and open again and it still stays black,1,0
ever since the update screen goes black after veiwing a picture or message and cant get it back to chat screen. im just going to reccomend DUO its better,1,0
i think it would be better if there's a direct way to log out of messenger app without having to go through facebook,4,0
i have not a story option in my fb account....so this version is not so good for me,1,1
"i can't see the online status,and if my husbnd going offline i cant see how many minutes he going offline...it makes us fighying always",1,0
after watching videos it just goes black screen...then i have to restart the app to watch other videos,1,0
"Tells me that my friends are ""active now"" apparently if their phone is connected to wifi even when the app is closed, it only started happening since i updated please stop forcing updates never had any problems before updating",1,0
you need to do something about the playing videos bug ! it freezes when trying to go out of the video,1,0
Going to delete. Keeps crashing and I have to start over. Just ridiculous.,1,0
My messenger app wll not update its telling me to seek advice.....its doing it again even after me deleting my app and reanstalling it does it again after a couple days .. Please help me ..,2,1
"whats with the new ringtone (for messages) it's annoying, change it sounds like poop falling into toilet water",1,0
"Just give us a choice about Messenger 4. Some people want it, some dont't. I liked it. Give it back. Until then 2 stars...",4,14
"I've been trying to send picture or gif messages through messenger and it pops up saying ""sending failed"". Its been doing this on and for every few days. I don't know what you did to it but its bs and irritating",2,0
"The ap worked fine for awhile, yesterday 3/13/19 it went down; couldnt send pictures, or messages. It's back working today, kinda. My chat preview no longer works, so I have to physically open messager everytime. Please fix this bug.",3,0
Emojis just got worse... Why not go back to the old ones (the first ones I mean) or if not include in the settings which set of design of emojis does the user want to use,2,74
How do I STOP receiving messages after a certain chosen hour? I am watching something and SUDDENLY a message icon pops. I dislike that especially when I am working or relaxing. I find it disturbing and even abusive since whenever I get excited someone contacts me. I want to stop this from happening....Full ReviewHow do I STOP receiving messages after a certain chosen hour? I am watching something and SUDDENLY a message icon pops. I dislike that especially when I am working or relaxing. I find it disturbing and even abusive since whenever I get excited someone contacts me. I want to stop this from happening. So please provide a feature like this. I already turned OFF notifications and MUTED most of my frequent contacts. But I have many FB friends and new people contacting me. A STOP feature is useful.,4,6
must have been something on your end I did it was a brand new phone so there wasn't any other applications really added I rebooted it a couple times it did not work last night and then this morning it did connect so working perfect again.,5,5
great great great my main sorce to get to family and friends great to pass social events onto friends! true and my lifeline great way to pass on birthday/illness/funeral information happy events too!,5,5
"Wish you'd stop reproducing the same update info over, and over, and over, and over.... Now you can see your call history and missed calls—all in one place. Who knew? Everyone, months ago.",3,0
As someone with a 'page' that recieves messages im lucky if facebook notifys me the same day. Also if i have chat open i then have a notification to tell me i have one open? Is there profile pic on the screen not enough? And now there's adverts between the messages?,2,0
What's wrong with this app lately? It's crashing almost every day and it consumes battery (and never consumed so much before)... Please resolve these issues! 🙏,4,1
"Great app, aside from the fact that group chat calls always seem to crash after going to a different app. Also, after that, messenger entirely stops working and crashing",2,22
what a horrible app. I can't even see who has left a message and can't get onto messenger from facebook. I hate it. I don't want a big list of everyone I have ever txt I just want my messenger people.,1,0
The app is okay. But the problem i encountered is that everytime i have a videocall and ill read a message the camera/(video) stops. And the person im talking with cant see me but only hears my voice. Could you please fix this? Thanks,2,0
Since last update when i add story I can't add stickers aur polls and many other things in story option because it is removed. Please add it back. And second problem is that whenever I exit messenger it closes in background and don't show notifications that whether someone has replied to my message ...Full ReviewSince last update when i add story I can't add stickers aur polls and many other things in story option because it is removed. Please add it back. And second problem is that whenever I exit messenger it closes in background and don't show notifications that whether someone has replied to my message or not. I have tried messenger on almost 20 smartphones but it is having same thing everywhere.,1,11
dark mode is not working on my account. I sent the moon emoji and received the message saying I could turn on dark mode in settings but the option does not appear. please make it available to all devices in the updates to come.,3,0
I have a suggestion for the next update. I wish i can send files or documents using my messenger on phone. It can really help and save time. It's hassle using laptop just to send files thru messenger.,4,0
"I honestly feel like alot of people has messenger but doesn't want to admit it, since you know all they use is Snapchat. Its still a very nice app.",5,25
"enables efficient communication across the world, for both personal & professional contacts. Quite a lot of time-consuming effort has been put into this app's development, giving even the lower-class a taste of the excellence of luxury... ;)",4,13
I have had nothing but trouble I set my account up ok but cannot get into it to get my messages from Facebook friends it says my Email does not register to any accounts. I have a verification code already from this what's up,1,30
So you recently added in more features that no one needs but took away the ability to create shortcuts? Can we get those back please? Thanks.,1,2
This app was great but now when i created a new account it didn't had messenger so i downloaded it and whenever I continue it loads and log ins but again logs out and says please check your Internet connection and try again please please i m sick of this please fix this problem,3,1
"never get alerts, always asks me to install. so I try to install it, then it says it's already installed, every damn time",1,1
"I really appreciate this app. Specifically, I really like the secret message ootions. However, it would be really helpful for the secret messenger to support the aspects like regular messenger does.",4,11
i like messenger but it makes you sign in to a long number instead of your name. also it mulfunctions alot. really needs help or improvement. do like it lets you know who are new messenges are.the games performance could use improving sluggish.,2,0
Takes up ALOT of app size storage space and the updates are the same way! Alot of people can't update their apps and enjoy your app due to this problem same as to Facebook... Please help save storage so everyone can enjoy your app and qualities!,3,0
Soooo many problems when switching between accounts. I have to put my email and password in everytime I switch between them. *** Updating every week and can't fix this?!,1,62
"Wont work on Wi-Fi at work. Also, if I have new messages they are NOT indicated in any way as new. It is realky annoing! You can see on fb you have new message, but when open the messenger how you can found which one is new? So stupid.",1,15
the nicknames and chat clours are gone and i hate this update bring them back!!!,1,1
i like to change the color in my conversation now i can't it sucks I like to personalize my stuff so I know who I'm texting but yeah,1,0
screen goes black after watching videos or looking at pictures .. you have to close the app to get back to chat,1,0
please do the next update with jump to top in a chat.so we can easily read older conversions.it is very hard to find something important in older conversions.please note that.thanks,4,0
don'tlike messenger. use it because many of my friends do. Preferto use messages.,3,0
This app will not update and will not let me access Facebook on the phone any more. Very disappointed 😥,3,0
so fast and so easy to connect with friends and families....and also have an special features so amazing,5,0
"I really like this app! It use too lag, but now it's perfect! Highly recomend!!!^0^",5,3
"Not password protected. Chat heads not disposable nor able to disable. App doesn't open from internet browser, and internet browser will link to another Facebook Messenger apps but not this one.",2,23
had to get a new phone and now it won't let me connect with fb through my games.,3,1
Why can't I create shortcuts anymore. That was like my favorite feature for years,1,0
Nice job in this new update for fixing the videos blacking out but after i play the video my app is still freezing.,2,0
"It is very useful for me, because it can communicate without Wi-Fi and can communicate with data use only. But every pictures and videos cannot seen for free data users.",5,0
something is wrong i cant downloads this app i dont know i tryed atlest 5 to 6 times but every time its not install i dont know why,1,1
Ok thanks I will let you know after I check it out. If l forgot get back to me. Thanks 😘 Ruedi Gasser news,5,0
"cant stand the way it keeps getting you to reinstall it by making up conversations-""you have 1 unread message"" which turns out to be ""you been friends with chuck for a year, why not wave to him""",1,0
"Rate it 2...Option to removed the message to both is gone after an update. That options is now you see, later you don't. Pls bring it back. Wondering why it never appear ""seen"" even the message is done reading by the recipient. Pls fix 😐😑",2,3
"the app is a problem because voice messages show up at times with an ""error"", so i am unable tonplay messages people send me. The other problem is that sometimes, a message will show up, appearing to be from a friend i am having a voice messagimg conversation with. However, when I play it, it's the ...Full Reviewthe app is a problem because voice messages show up at times with an ""error"", so i am unable tonplay messages people send me. The other problem is that sometimes, a message will show up, appearing to be from a friend i am having a voice messagimg conversation with. However, when I play it, it's the voice message I have just sent them. I have uninstalled and reinstalled the app. it doesn't help. please fix this ASAP",2,4
"Messenger is ok, it just needs to fix up its game. Like, everytime I camera chat both our ends are blurry and my wifi connection is good. Then we have sending photos... it doesnt send. And my wifi is on. what is going on..m",3,0
"Doesn't like to work when switching between wifi and 4g, also doesn't work properly with power save mode, and fails to send messages 50% of the time. Not the phone, it's a Galaxy S8+ and runs everything else flawlessly.",1,0
"2 errors within 24 hours. Yesterday I couldn't send photos via Mesenger, and my internet connection was perfectly fine at the time. It wasn't until this morning that I could send photos again. Another problem was that I cannot sign in to my account: previously I signed in to a different account (I h...Full Review2 errors within 24 hours. Yesterday I couldn't send photos via Mesenger, and my internet connection was perfectly fine at the time. It wasn't until this morning that I could send photos again. Another problem was that I cannot sign in to my account: previously I signed in to a different account (I have 2 accounts on my device), when I tried to sign back in to my other account, 'an unknown error occurred (1)'. I tried deleting the app and signed in again but failed. Still can't check my messages.",3,5
Messenger would not allow me to access my other account. Both accounts were created on the same cellular device. Messenger needs serious help.,1,1
The most recent updates to messenger and Facebook have really messed up my business page. I'm no longer getting notifications about messages that have been sent to my business page. There is no explanation or answer to my questions. I really hope this is fixed soon. I don't particularly feel like ha...Full ReviewThe most recent updates to messenger and Facebook have really messed up my business page. I'm no longer getting notifications about messages that have been sent to my business page. There is no explanation or answer to my questions. I really hope this is fixed soon. I don't particularly feel like having my page response time going down the drain and losing my reputation of being quick to respond because of this 😡,1,1
"Facebook and Messenger won't let me log in. It said session expired and had to changd my password. Then it asked for my indenity and it didn't work. I also tried the code method and the code never sent to my phone, my number is correctly typed in. Please help me log in to my Facebook and Messenger a...Full ReviewFacebook and Messenger won't let me log in. It said session expired and had to changd my password. Then it asked for my indenity and it didn't work. I also tried the code method and the code never sent to my phone, my number is correctly typed in. Please help me log in to my Facebook and Messenger account.",1,6
"Neither good or bad. I wish the app wouldn't ping on my mobile and on my computer at the same time, but that's a technology limitation, I believe.",3,1
"I probably won't get a reply, but why do I have a wrong location for messenger and the right one for Facebook?? Also at times it asks me if I want to combine both messenger accounts. I'm only supposed to have just one. I've inquired about this over 5x! The community help... isn't any help!!! Sometim...Full ReviewI probably won't get a reply, but why do I have a wrong location for messenger and the right one for Facebook?? Also at times it asks me if I want to combine both messenger accounts. I'm only supposed to have just one. I've inquired about this over 5x! The community help... isn't any help!!! Sometimes YOUR TECHNICIANS have to answer questions! Could you please answer the aforementioned ones for me??",3,7
Great except the voice message errors are constant. Wish they could fix that. It's my only issue. Someone sends 2 short voice message clips one plays the next says error. I have to close out a d reopen to hear 2nd clip. Like ALL THE TIME.,4,0
FIX THE AUDIO ECHO PROBLEM. ITS SO ANNOYING TALKING TO SOMEONE ON MESSENGER ON VIDEO CHAT AND YOU HEAR YOUR OWN VOICE. THIS IS PISSING ME OFF SO MUCH. I CANNOT TALK TO ANYONE WITHOUT THE STUPID ECHO. FIX THIS NOW,1,33
"I hate this just for the notifications and how impossible it is to not receive them. Even with settings on ""no notifications."" super annoying.",1,5
"hi guys yoy have to fix the app, bring back the option button to automatically save received photos, it annoying as hell having to manually do it...not cool!!😓",2,2
Recenlty I am getting notifications constantly telling ' Unfortunately messenger has stopped'....I am unable to use the app as this keeps popping up every second or so..,2,2
after the newest update it keeps popping up with the message that the app had stopped to reopen it or send feed back. So i deleted it and lost all my pictures i got from people.,1,2
I like messenger !! how because when i need to talk to someone more then one I can do a group !! This app is so great I even a call more then 1 person i give this app a 10/10 😍,5,20
what happened to my facebook and my messenger accouts. I am not an it person. i do not know h ow to get to get them back..please help me,1,2
when it works it works great! but switching from one account to the next it constantly freezes. I have to keep uninstalling.,2,2
this just took over my phone all fb stiuse just started popping up couldn't change settings unreal started all kinds of apps I didn't want. News ext could not open my messages it cut them off had to uninstall immediately takes one everything.,1,1
I can't create an account. It says that a code is sent to my mobile but nothing comes through. Other normal sms messages are being recieved so it's not my phone,1,6
"I'm very disappointed that the latest update removed the custom color options, nicknames, and emoji (to replace the 'thumbs up' button). These were all features that I used extensively and I felt they gave individuality and distinction to my friends and removing them all so unceremoniously is such a...Full ReviewI'm very disappointed that the latest update removed the custom color options, nicknames, and emoji (to replace the 'thumbs up' button). These were all features that I used extensively and I felt they gave individuality and distinction to my friends and removing them all so unceremoniously is such a bummer. Barely more than a text messaging app now.",2,1
"I've been frustrated for months with Facebook messenger, every week or so, they change the code in the program, and then there are a ton of glitches that follow.. They change the alert sounds which is also annoying as hell, because now I can hardly hear it and I don't recognize it when I do hear it....Full ReviewI've been frustrated for months with Facebook messenger, every week or so, they change the code in the program, and then there are a ton of glitches that follow.. They change the alert sounds which is also annoying as hell, because now I can hardly hear it and I don't recognize it when I do hear it... I know this might rub some people the wrong way, but when something isn't broke, don't fix it for God's sake!",1,4
"The update benefit bullet points described no action the app wasn't performing already - either outright or via app and device settings which begs the question....what, in fact, did the update legitimately alter, eliminate or add and why?",3,0
Sent videos and pictures are most of times are in a REALLY BAD quality. Most of the times videos will play for a couple of seconds and stops all of a sudden even if you can clearly hear what's going on. Pictures are sometimes blurry even if they're sent in a good quality. There a lot of glitches and...Full ReviewSent videos and pictures are most of times are in a REALLY BAD quality. Most of the times videos will play for a couple of seconds and stops all of a sudden even if you can clearly hear what's going on. Pictures are sometimes blurry even if they're sent in a good quality. There a lot of glitches and error in this app smh,2,3
I have the problem of video playback... Whenever I play video from message in full screen mode it plays but while trying to go back to message it show black screen and if i press back again it exits the application and i have to clear messenger from background to see messages again.... Please fix th...Full ReviewI have the problem of video playback... Whenever I play video from message in full screen mode it plays but while trying to go back to message it show black screen and if i press back again it exits the application and i have to clear messenger from background to see messages again.... Please fix this problem,2,0
I was logged out of my messenger account recently and since i have bad network here I had redo the tests again and again but now the only option I have left is to redeem a code from my phone no. and the funny thing is I lost one of the no.s and there is no jio connectivity in tge town i am presently...Full ReviewI was logged out of my messenger account recently and since i have bad network here I had redo the tests again and again but now the only option I have left is to redeem a code from my phone no. and the funny thing is I lost one of the no.s and there is no jio connectivity in tge town i am presently at.,3,0
"Since the update i can't seem to see any of the photos from the chat heads when i click on my friend/group names(or the info symbol, however you call it).. it is very frustrating...",1,0
since the update i've been not getting notificatioj for my messages until i open the app. fix this please,2,1
This use to be a really good app up until it wouldn't allow me to view all the photos my friends sent me.,4,0
Cant change the thimbs up emoji anymore? Am i missing something? Can't find the button anywhere.,4,0
The apps has a bug. I cant send photos or see the MyDay of my friend. I cant even call then.,1,0
the dang thing goes black when I'm done watching a video and back out. gotta kill it and reopen it to read things,2,0
please add the option of auto save to galary like all messenger apps ....Dont remove it . it is option so people can disable ...but for me its necessary please add it again in next update.,1,1
gang stalkers listen up we are here to change the world if yall get in are way then we will run through you and yalls handler we have no time for war against flesh and blood but where coming for the ones cant see. yall know who u are. GOD BLESS,1,0
lately cannot view a message video and return to stream without exiting the conversation entirely and then reentering it. Totally sucks.,1,0
"it works well, but most of the time it doesn't allow me to see photos or videos and sometime voice clips",3,0
what is with the update !? do NOT like it!,1,2
Its good and all but I'd rather have it quiet when I turn my phone on do not disturb.,3,0
do not like the new update cannot see who's on line you have to go to a separate page to see who online its stipid,1,0
I updated the app and it still does not work. It says installed. Everytime I launch it. It comes up with you need to update.,1,1
this service is THE ONLY WAY I COULD GET AHOLD OF MY SON JAMIE LEE!!!!!,5,0
just updated the app and my day is gone cant add or see anything FIX IT !!!!,4,0
"I can't play games in messenger when I am in Data mode.....but when I use messenger by Wi-Fi I can play games in messenger.So what's the problem,why I can't play games in Data mode?Plz reply.....",3,0
"Now with the black theme being finally available, it's my favourite messaging app! Although, many things are being said about privacy issues.",5,52
"I can't send any pictures using this app. As I had an older version of messenger at the time this first happened, I uninstalled it and reinstalled the newest update, hoping it would fix the problem. Big mistake. I now can't even log into messenger and each time I try it says either ""an unknown error...Full ReviewI can't send any pictures using this app. As I had an older version of messenger at the time this first happened, I uninstalled it and reinstalled the newest update, hoping it would fix the problem. Big mistake. I now can't even log into messenger and each time I try it says either ""an unknown error occurred (1)"" or ""service temporarily unavailable (2)"".",1,2
i love it because i can video chat my friends.but my crush don't chat me and did block me😪 (not important haha) but its okay and this app was good and beautiful if you download😊😊😊so Download it!!!!,5,1106
id put 5 stars if I was able to send pictures.. Ever since this morning it wont let me send pics. I've checked for an update and reinstalled and I still cant send any pics. update: now it says failed to post when i try to tag someone in something.. Not cool facebook not cool!!!,1,3
why I'm I always having problems with this app? Whenever I'm signed into one account; then get a message from another account. Trying to attempt to switch account to go read the message; to get rid of the notification; it keeps on telling me ( try again something went wrong ). But yet passwords are ...Full Reviewwhy I'm I always having problems with this app? Whenever I'm signed into one account; then get a message from another account. Trying to attempt to switch account to go read the message; to get rid of the notification; it keeps on telling me ( try again something went wrong ). But yet passwords are correct. I'm I the only one. What should i do when this happens.,1,2
"Wish to give you 5 or 4 stars but since the Story system is broken and cannot be seen at the home tab (recent messages), also the emoji problem, i had to rate you ony 2.",2,3
i have every sticker now invading my gallery lol how do i stop this from happening! i delete and they come back over and over. outta taking up too much space. i deleted facebook app thinking it was the problem but not working. please help,2,8
Is it just me but won't let me open messenger says to update I have spent the last 3 hours and it still not working what a crock of shite iIhave better things in my life than to waste it trying to update this friggin thing  not worthy of a friggin star,1,195
"iv been logged out of messenger about 5 or 6 times altogether, at least. I'm Constantly, having to ""prove my id"",for what? I've Sent my licence picture as asked, I've Signed In, with 2 or 3 different id's,ive sent my dob many times, &Still Nothing.Ive lost many things on here, &I don't know Y. I nee...Full Reviewiv been logged out of messenger about 5 or 6 times altogether, at least. I'm Constantly, having to ""prove my id"",for what? I've Sent my licence picture as asked, I've Signed In, with 2 or 3 different id's,ive sent my dob many times, &Still Nothing.Ive lost many things on here, &I don't know Y. I need a person, who'll help me fix this, this torment asap.This is my Main communication to my family overseas. Now, they're Worried.",1,4
it's really nice to be able to talk one-on-one with family and friends without it being like open to for others that are not really friends to see... I love all the options for emotions and things to put on there for each individual that you speak with.,5,12
My Messenger Lite Are Not Letting Me Downloaded Why Not I Need My Messenger Updated An Facebook Updated I Want Your Please Keep My Same Photo With The Purple An Flowers That's All Thank You Very Much,5,0
